Výsledky

Výpočtový krok 2

-----------------------------------------------------------------------------
Job: ATENA, Openning output file: 14.2.2013 15:39:14
-----------------------------------------------------------------------------
Output data for request: REFERENCE_NODAL_COORDINATES
Description: Reference nodal coordinates
  Step: 2  Iteration: 2 at Time: 2
-----------------------------------------------------------------------------------------------
 Node       X(1)       X(2)
Units          m          m
 7866 -1.6375000  0.0900000
 7867 -1.6250000  0.0900000
 7868 -1.6250000  0.1013000
 7869 -1.6250000  0.1125000
 7870 -1.6375000  0.1125000
 7871 -1.6375000  0.0788000
 7872 -1.6250000  0.0788000
 7873 -1.6125000  0.0788000
 7874 -1.6125000  0.0900000
 7875 -1.6000000  0.0788000
 7876 -1.6000000  0.0900000
 7877 -1.6125000  0.1013000
 7878 -1.6000000  0.1013000
 7879 -1.6000000  0.1125000
 7880 -1.6125000  0.1125000
 7881 -1.5875000  0.1013000
 7882 -1.5875000  0.0900000
 7883 -1.5750000  0.0900000
 7884 -1.5750000  0.1013000
 7885 -1.5750000  0.1125000
 7886 -1.5875000  0.1125000
 7887 -1.5875000  0.0788000
 7888 -1.5750000  0.0788000
 7889 -1.5625000  0.0788000
 7890 -1.5625000  0.0900000
 7891 -1.5500000  0.0788000
 7892 -1.5500000  0.0900000
 7893 -1.5625000  0.1013000
 7894 -1.5500000  0.1013000
 7895 -1.5500000  0.1125000
 7896 -1.5625000  0.1125000
 7897 -1.5375000  0.1013000
 7898 -1.5375000  0.0900000
 7899 -1.5250000  0.0900000
 7900 -1.5250000  0.1013000
 7901 -1.5250000  0.1125000
 7902 -1.5375000  0.1125000
 7903 -1.5375000  0.0788000
 7904 -1.5250000  0.0788000
 7905 -1.5125000  0.0788000
 7906 -1.5125000  0.0900000
 7907 -1.5000000  0.0788000
 7908 -1.5000000  0.0900000
 7909 -1.5125000  0.1013000
 7910 -1.5000000  0.1013000
 7911 -1.5000000  0.1125000
 7912 -1.5125000  0.1125000
 7913 -1.4875000  0.1013000
 7914 -1.4875000  0.0900000
 7915 -1.4750000  0.0900000
 7916 -1.4750000  0.1013000
 7917 -1.4750000  0.1125000
 7918 -1.4875000  0.1125000
 7919 -1.4875000  0.0788000
 7920 -1.4750000  0.0788000
 7921 -1.4625000  0.0788000
 7922 -1.4625000  0.0900000
 7923 -1.4500000  0.0788000
 7924 -1.4500000  0.0900000
 7925 -1.4625000  0.1013000
 7926 -1.4500000  0.1013000
 7927 -1.4500000  0.1125000
 7928 -1.4625000  0.1125000
 7929 -1.4375000  0.1013000
 7930 -1.4375000  0.0900000
 7931 -1.4250000  0.0900000
 7932 -1.4250000  0.1013000
 7933 -1.4250000  0.1125000
 7934 -1.4375000  0.1125000
 7935 -1.4375000  0.0788000
 7936 -1.4250000  0.0788000
 7937 -1.4125000  0.0788000
 7938 -1.4125000  0.0900000
 7939 -1.4000000  0.0788000
 7940 -1.4000000  0.0900000
 7941 -1.4125000  0.1013000
 7942 -1.4000000  0.1013000
 7943 -1.4000000  0.1125000
 7944 -1.4125000  0.1125000
 7945 -1.3875000  0.1013000
 7946 -1.3875000  0.0900000
 7947 -1.3750000  0.0900000
 7948 -1.3750000  0.1013000
 7949 -1.3750000  0.1125000
 7950 -1.3875000  0.1125000
 7951 -1.3875000  0.0788000
 7952 -1.3750000  0.0788000
 7953 -1.3625000  0.0788000
 7954 -1.3625000  0.0900000
 7955 -1.3500000  0.0788000
 7956 -1.3500000  0.0900000
 7957 -1.3625000  0.1013000
 7958 -1.3500000  0.1013000
 7959 -1.3500000  0.1125000
 7960 -1.3625000  0.1125000
 7961 -1.3375000  0.1013000
 7962 -1.3375000  0.0900000
 7963 -1.3250000  0.0900000
 7964 -1.3250000  0.1013000
 7965 -1.3250000  0.1125000
 7966 -1.3375000  0.1125000
 7967 -1.3375000  0.0788000
 7968 -1.3250000  0.0788000
 7969 -1.3125000  0.0788000
 7970 -1.3125000  0.0900000
 7971 -1.3000000  0.0788000
 7972 -1.3000000  0.0900000
 7973 -1.3125000  0.1013000
 7974 -1.3000000  0.1013000
 7975 -1.3000000  0.1125000
 7976 -1.3125000  0.1125000
 7977 -1.2875000  0.1013000
 7978 -1.2875000  0.0900000
 7979 -1.2750000  0.0900000
 7980 -1.2750000  0.1013000
 7981 -1.2750000  0.1125000
 7982 -1.2875000  0.1125000
 7983 -1.2875000  0.0788000
 7984 -1.2750000  0.0788000
 7985 -1.2625000  0.0788000
 7986 -1.2625000  0.0900000
 7987 -1.2500000  0.0788000
 7988 -1.2500000  0.0900000
 7989 -1.2625000  0.1013000
 7990 -1.2500000  0.1013000
 7991 -1.2500000  0.1125000
 7992 -1.2625000  0.1125000
 7993 -1.2375000  0.1013000
 7994 -1.2375000  0.0900000
 7995 -1.2250000  0.0900000
 7996 -1.2250000  0.1013000
 7997 -1.2250000  0.1125000
 7998 -1.2375000  0.1125000
 7999 -1.2375000  0.0788000
 8000 -1.2250000  0.0788000
 8001 -1.2125000  0.0788000
 8002 -1.2125000  0.0900000
 8003 -1.2000000  0.0788000
 8004 -1.2000000  0.0900000
 8005 -1.2125000  0.1013000
 8006 -1.2000000  0.1013000
 8007 -1.2000000  0.1125000
 8008 -1.2125000  0.1125000
 8009 -1.1875000  0.1013000
 8010 -1.1875000  0.0900000
 8011 -1.1750000  0.0900000
 8012 -1.1750000  0.1013000
 8013 -1.1750000  0.1125000
 8014 -1.1875000  0.1125000
 8015 -1.1875000  0.0788000
 8016 -1.1750000  0.0788000
 8017 -1.1625000  0.0788000
 8018 -1.1625000  0.0900000
 8019 -1.1500000  0.0788000
 8020 -1.1500000  0.0900000
 8021 -1.1625000  0.1013000
 8022 -1.1500000  0.1013000
 8023 -1.1500000  0.1125000
 8024 -1.1625000  0.1125000
 8025 -1.1375000  0.1013000
 8026 -1.1375000  0.0900000
 8027 -1.1250000  0.0900000
 8028 -1.1250000  0.1013000
 8029 -1.1250000  0.1125000
 8030 -1.1375000  0.1125000
 8031 -1.1375000  0.0788000
 8032 -1.1250000  0.0788000
 8033 -1.1125000  0.0788000
 8034 -1.1125000  0.0900000
 8035 -1.1000000  0.0788000
 8036 -1.1000000  0.0900000
 8037 -1.1125000  0.1013000
 8038 -1.1000000  0.1013000
 8039 -1.1000000  0.1125000
 8040 -1.1125000  0.1125000
 8041 -1.0875000  0.1013000
 8042 -1.0875000  0.0900000
 8043 -1.0750000  0.0900000
 8044 -1.0750000  0.1013000
 8045 -1.0750000  0.1125000
 8046 -1.0875000  0.1125000
 8047 -1.0875000  0.0788000
 8048 -1.0750000  0.0788000
 8049 -1.0625000  0.0788000
 8050 -1.0625000  0.0900000
 8051 -1.0500000  0.0788000
 8052 -1.0500000  0.0900000
 8053 -1.0625000  0.1013000
 8054 -1.0500000  0.1013000
 8055 -1.0500000  0.1125000
 8056 -1.0625000  0.1125000
 8057 -1.0375000  0.1013000
 8058 -1.0375000  0.0900000
 8059 -1.0250000  0.0900000
 8060 -1.0250000  0.1013000
 8061 -1.0250000  0.1125000
 8062 -1.0375000  0.1125000
 8063 -1.0375000  0.0788000
 8064 -1.0250000  0.0788000
 8065 -1.0125000  0.0788000
 8066 -1.0125000  0.0900000
 8067 -1.0000000  0.0788000
 8068 -1.0000000  0.0900000
 8069 -1.0125000  0.1013000
 8070 -1.0000000  0.1013000
 8071 -1.0000000  0.1125000
 8072 -1.0125000  0.1125000
 8073 -0.9875000  0.1013000
 8074 -0.9875000  0.0900000
 8075 -0.9750000  0.0900000
 8076 -0.9750000  0.1013000
 8077 -0.9750000  0.1125000
 8078 -0.9875000  0.1125000
 8079 -0.9875000  0.0788000
 8080 -0.9750000  0.0788000
 8081 -0.9625000  0.0788000
 8082 -0.9625000  0.0900000
 8083 -0.9500000  0.0788000
 8084 -0.9500000  0.0900000
 8085 -0.9625000  0.1013000
 8086 -0.9500000  0.1013000
 8087 -0.9500000  0.1125000
 8088 -0.9625000  0.1125000
 8089 -0.9375000  0.1013000
 8090 -0.9375000  0.0900000
 8091 -0.9250000  0.0900000
 8092 -0.9250000  0.1013000
 8093 -0.9250000  0.1125000
 8094 -0.9375000  0.1125000
 8095 -0.9375000  0.0788000
 8096 -0.9250000  0.0788000
 8097 -0.9125000  0.0788000
 8098 -0.9125000  0.0900000
 8099 -0.9000000  0.0788000
 8100 -0.9000000  0.0900000
 8101 -0.9125000  0.1013000
 8102 -0.9000000  0.1013000
 8103 -0.9000000  0.1125000
 8104 -0.9125000  0.1125000
 8105 -0.8876000  0.1013000
 8106 -0.8876000  0.0901000
 8107 -0.8751000  0.0901000
 8108 -0.8751000  0.1013000
 8109 -0.8751000  0.1126000
 8110 -0.8876000  0.1126000
 8111 -0.8875000  0.0788000
 8112 -0.8751000  0.0789000
 8113 -0.8626000  0.0789000
 8114 -0.8626000  0.0902000
 8115 -0.8502000  0.0790000
 8116 -0.8502000  0.0902000
 8117 -0.8627000  0.1014000
 8118 -0.8502000  0.1015000
 8119 -0.8503000  0.1127000
 8120 -0.8627000  0.1126000
 8121 -0.8379000  0.1015000
 8122 -0.8378000  0.0903000
 8123 -0.8255000  0.1017000
 8124 -0.8256000  0.1128000
 8125 -0.8379000  0.1127000
 8126 -0.8377000  0.0791000
 8127 -0.8133000  0.1018000
 8128 -0.8134000  0.1129000
 8129 -0.8011000  0.1021000
 8130 -0.8013000  0.1131000
 8131 -0.8134000  0.1239000
 8132 -0.8014000  0.1239000
 8133 -0.8013000  0.1348000
 8134 -0.8134000  0.1349000
 8135 -0.8256000  0.1350000
 8136 -0.8256000  0.1239000
 8137 -0.7896000  0.1240000
 8138 -0.7894000  0.1134000
 8139 -0.7778000  0.1141000
 8140 -0.7783000  0.1240000
 8141 -0.7778000  0.1338000
 8142 -0.7894000  0.1345000
 8143 -0.7889000  0.1026000
 8144 -0.7767000  0.1035000
 8145 -0.7638000  0.1052000
 8146 -0.7500000  0.1057000
 8147 -0.7500000  0.1240000
 8148 -0.7666000  0.1165000
 8149 -0.7362000  0.1052000
 8150 -0.7334000  0.1165000
 8151 -0.7233000  0.1035000
 8152 -0.7222000  0.1141000
 8153 -0.7111000  0.1026000
 8154 -0.7106000  0.1134000
 8155 -0.6989000  0.1021000
 8156 -0.6987000  0.1131000
 8157 -0.7104000  0.1239000
 8158 -0.6986000  0.1239000
 8159 -0.6987000  0.1348000
 8160 -0.7106000  0.1345000
 8161 -0.7222000  0.1338000
 8162 -0.7217000  0.1239000
 8163 -0.6866000  0.1239000
 8164 -0.6866000  0.1129000
 8165 -0.6744000  0.1128000
 8166 -0.6744000  0.1239000
 8167 -0.6744000  0.1350000
 8168 -0.6866000  0.1349000
 8169 -0.6867000  0.1018000
 8170 -0.6745000  0.1016000
 8171 -0.6621000  0.1015000
 8172 -0.6621000  0.1127000
 8173 -0.6622000  0.0903000
 8174 -0.6498000  0.0902000
 8175 -0.6497000  0.1014000
 8176 -0.6497000  0.1126000
 8177 -0.6622000  0.0791000
 8178 -0.6498000  0.0790000
 8179 -0.6373000  0.1014000
 8180 -0.6374000  0.0902000
 8181 -0.6249000  0.0901000
 8182 -0.6249000  0.1013000
 8183 -0.6249000  0.1126000
 8184 -0.6373000  0.1126000
 8185 -0.6374000  0.0789000
 8186 -0.6249000  0.0789000
 8187 -0.6124000  0.0788000
 8188 -0.6124000  0.0901000
 8189 -0.6000000  0.0788000
 8190 -0.6000000  0.0900000
 8191 -0.6124000  0.1013000
 8192 -0.6000000  0.1013000
 8193 -0.6000000  0.1125000
 8194 -0.6124000  0.1126000
 8195 -0.5875000  0.1013000
 8196 -0.5875000  0.0900000
 8197 -0.5750000  0.0900000
 8198 -0.5750000  0.1013000
 8199 -0.5750000  0.1125000
 8200 -0.5875000  0.1125000
 8201 -0.5875000  0.0788000
 8202 -0.5750000  0.0788000
 8203 -0.5625000  0.0788000
 8204 -0.5625000  0.0900000
 8205 -0.5500000  0.0788000
 8206 -0.5500000  0.0900000
 8207 -0.5625000  0.1013000
 8208 -0.5500000  0.1013000
 8209 -0.5500000  0.1125000
 8210 -0.5625000  0.1125000
 8211 -0.5375000  0.1013000
 8212 -0.5375000  0.0900000
 8213 -0.5250000  0.0900000
 8214 -0.5250000  0.1013000
 8215 -0.5250000  0.1125000
 8216 -0.5375000  0.1125000
 8217 -0.5375000  0.0788000
 8218 -0.5250000  0.0788000
 8219 -0.5125000  0.0788000
 8220 -0.5125000  0.0900000
 8221 -0.5000000  0.0788000
 8222 -0.5000000  0.0900000
 8223 -0.5125000  0.1013000
 8224 -0.5000000  0.1013000
 8225 -0.5000000  0.1125000
 8226 -0.5125000  0.1125000
 8227 -0.4875000  0.1013000
 8228 -0.4875000  0.0900000
 8229 -0.4750000  0.0900000
 8230 -0.4750000  0.1013000
 8231 -0.4750000  0.1125000
 8232 -0.4875000  0.1125000
 8233 -0.4875000  0.0788000
 8234 -0.4750000  0.0788000
 8235 -0.4625000  0.0788000
 8236 -0.4625000  0.0900000
 8237 -0.4500000  0.0788000
 8238 -0.4500000  0.0900000
 8239 -0.4625000  0.1013000
 8240 -0.4500000  0.1013000
 8241 -0.4500000  0.1125000
 8242 -0.4625000  0.1125000
 8243 -0.4375000  0.1013000
 8244 -0.4375000  0.0900000
 8245 -0.4250000  0.0900000
 8246 -0.4250000  0.1013000
 8247 -0.4250000  0.1125000
 8248 -0.4375000  0.1125000
 8249 -0.4375000  0.0788000
 8250 -0.4250000  0.0788000
 8251 -0.4125000  0.0788000
 8252 -0.4125000  0.0900000
 8253 -0.4000000  0.0788000
 8254 -0.4000000  0.0900000
 8255 -0.4125000  0.1013000
 8256 -0.4000000  0.1013000
 8257 -0.4000000  0.1125000
 8258 -0.4125000  0.1125000
 8259 -0.3875000  0.1013000
 8260 -0.3875000  0.0900000
 8261 -0.3750000  0.0900000
 8262 -0.3750000  0.1013000
 8263 -0.3750000  0.1125000
 8264 -0.3875000  0.1125000
 8265 -0.3875000  0.0788000
 8266 -0.3750000  0.0788000
 8267 -0.3625000  0.0788000
 8268 -0.3625000  0.0900000
 8269 -0.3500000  0.0788000
 8270 -0.3500000  0.0900000
 8271 -0.3625000  0.1013000
 8272 -0.3500000  0.1013000
 8273 -0.3500000  0.1125000
 8274 -0.3625000  0.1125000
 8275 -0.3375000  0.1013000
 8276 -0.3375000  0.0900000
 8277 -0.3250000  0.0900000
 8278 -0.3250000  0.1013000
 8279 -0.3250000  0.1125000
 8280 -0.3375000  0.1125000
 8281 -0.3375000  0.0788000
 8282 -0.3250000  0.0788000
 8283 -0.3125000  0.0788000
 8284 -0.3125000  0.0900000
 8285 -0.3000000  0.0788000
 8286 -0.3000000  0.0900000
 8287 -0.3125000  0.1013000
 8288 -0.3000000  0.1013000
 8289 -0.3000000  0.1125000
 8290 -0.3125000  0.1125000
 8291 -0.2875000  0.1013000
 8292 -0.2875000  0.0900000
 8293 -0.2750000  0.0900000
 8294 -0.2750000  0.1013000
 8295 -0.2750000  0.1125000
 8296 -0.2875000  0.1125000
 8297 -0.2875000  0.0788000
 8298 -0.2750000  0.0788000
 8299 -0.2625000  0.0788000
 8300 -0.2625000  0.0900000
 8301 -0.2500000  0.0788000
 8302 -0.2500000  0.0900000
 8303 -0.2625000  0.1013000
 8304 -0.2500000  0.1013000
 8305 -0.2500000  0.1125000
 8306 -0.2625000  0.1125000
 8307 -0.2375000  0.1013000
 8308 -0.2375000  0.0900000
 8309 -0.2250000  0.0900000
 8310 -0.2250000  0.1013000
 8311 -0.2250000  0.1125000
 8312 -0.2375000  0.1125000
 8313 -0.2375000  0.0788000
 8314 -0.2250000  0.0788000
 8315 -0.2125000  0.0788000
 8316 -0.2125000  0.0900000
 8317 -0.2000000  0.0788000
 8318 -0.2000000  0.0900000
 8319 -0.2125000  0.1013000
 8320 -0.2000000  0.1013000
 8321 -0.2000000  0.1125000
 8322 -0.2125000  0.1125000
 8323 -0.1875000  0.1013000
 8324 -0.1875000  0.0900000
 8325 -0.1750000  0.0900000
 8326 -0.1750000  0.1013000
 8327 -0.1750000  0.1125000
 8328 -0.1875000  0.1125000
 8329 -0.1875000  0.0788000
 8330 -0.1750000  0.0788000
 8331 -0.1625000  0.0788000
 8332 -0.1625000  0.0900000
 8333 -0.1500000  0.0788000
 8334 -0.1500000  0.0900000
 8335 -0.1625000  0.1013000
 8336 -0.1500000  0.1013000
 8337 -0.1500000  0.1125000
 8338 -0.1625000  0.1125000
 8339 -0.1375000  0.1013000
 8340 -0.1375000  0.0900000
 8341 -0.1250000  0.0900000
 8342 -0.1250000  0.1013000
 8343 -0.1250000  0.1125000
 8344 -0.1375000  0.1125000
 8345 -0.1375000  0.0788000
 8346 -0.1250000  0.0788000
 8347 -0.1125000  0.0788000
 8348 -0.1125000  0.0900000
 8349 -0.1000000  0.0788000
 8350 -0.1000000  0.0900000
 8351 -0.1125000  0.1013000
 8352 -0.1000000  0.1013000
 8353 -0.1000000  0.1125000
 8354 -0.1125000  0.1125000
 8355 -0.0875000  0.1013000
 8356 -0.0875000  0.0900000
 8357 -0.0750000  0.0900000
 8358 -0.0750000  0.1013000
 8359 -0.0750000  0.1125000
 8360 -0.0875000  0.1125000
 8361 -0.0875000  0.0788000
 8362 -0.0750000  0.0788000
 8363 -0.0625000  0.0788000
 8364 -0.0625000  0.0900000
 8365 -0.0500000  0.0788000
 8366 -0.0500000  0.0900000
 8367 -0.0625000  0.1013000
 8368 -0.0500000  0.1013000
 8369 -0.0500000  0.1125000
 8370 -0.0625000  0.1125000
 8371 -0.0375000  0.1013000
 8372 -0.0375000  0.0900000
 8373 -0.0250000  0.0900000
 8374 -0.0250000  0.1013000
 8375 -0.0250000  0.1125000
 8376 -0.0375000  0.1125000
 8377 -0.0375000  0.0788000
 8378 -0.0250000  0.0788000
 8379 -0.0125000  0.0788000
 8380 -0.0125000  0.0900000
 8381  0.00e+000  0.0788000
 8382  0.00e+000  0.0900000
 8383 -0.0125000  0.1013000
 8384  0.00e+000  0.1013000
 8385  0.00e+000  0.1125000
 8386 -0.0125000  0.1125000
 8387  0.0125000  0.1013000
 8388  0.0125000  0.0900000
 8389  0.0250000  0.0900000
 8390  0.0250000  0.1013000
 8391  0.0250000  0.1125000
 8392  0.0125000  0.1125000
 8393  0.0125000  0.0788000
 8394  0.0250000  0.0788000
 8395  0.0375000  0.0788000
 8396  0.0375000  0.0900000
 8397  0.0500000  0.0788000
 8398  0.0500000  0.0900000
 8399  0.0375000  0.1013000
 8400  0.0500000  0.1013000
 8401  0.0500000  0.1125000
 8402  0.0375000  0.1125000
 8403  0.0625000  0.1013000
 8404  0.0625000  0.0900000
 8405  0.0750000  0.0900000
 8406  0.0750000  0.1013000
 8407  0.0750000  0.1125000
 8408  0.0625000  0.1125000
 8409  0.0625000  0.0788000
 8410  0.0750000  0.0788000
 8411  0.0875000  0.0788000
 8412  0.0875000  0.0900000
 8413  0.1000000  0.0788000
 8414  0.1000000  0.0900000
 8415  0.0875000  0.1013000
 8416  0.1000000  0.1013000
 8417  0.1000000  0.1125000
 8418  0.0875000  0.1125000
 8419  0.1125000  0.1013000
 8420  0.1125000  0.0900000
 8421  0.1250000  0.0900000
 8422  0.1250000  0.1013000
 8423  0.1250000  0.1125000
 8424  0.1125000  0.1125000
 8425  0.1125000  0.0788000
 8426  0.1250000  0.0788000
 8427  0.1375000  0.0788000
 8428  0.1375000  0.0900000
 8429  0.1500000  0.0788000
 8430  0.1500000  0.0900000
 8431  0.1375000  0.1013000
 8432  0.1500000  0.1013000
 8433  0.1500000  0.1125000
 8434  0.1375000  0.1125000
 8435  0.1625000  0.1013000
 8436  0.1625000  0.0900000
 8437  0.1750000  0.0900000
 8438  0.1750000  0.1013000
 8439  0.1750000  0.1125000
 8440  0.1625000  0.1125000
 8441  0.1625000  0.0788000
 8442  0.1750000  0.0788000
 8443  0.1875000  0.0788000
 8444  0.1875000  0.0900000
 8445  0.2000000  0.0788000
 8446  0.2000000  0.0900000
 8447  0.1875000  0.1013000
 8448  0.2000000  0.1013000
 8449  0.2000000  0.1125000
 8450  0.1875000  0.1125000
 8451  0.2125000  0.1013000
 8452  0.2125000  0.0900000
 8453  0.2250000  0.0900000
 8454  0.2250000  0.1013000
 8455  0.2250000  0.1125000
 8456  0.2125000  0.1125000
 8457  0.2125000  0.0788000
 8458  0.2250000  0.0788000
 8459  0.2375000  0.0788000
 8460  0.2375000  0.0900000
 8461  0.2500000  0.0788000
 8462  0.2500000  0.0900000
 8463  0.2375000  0.1013000
 8464  0.2500000  0.1013000
 8465  0.2500000  0.1125000
 8466  0.2375000  0.1125000
 8467  0.2625000  0.1013000
 8468  0.2625000  0.0900000
 8469  0.2750000  0.0900000
 8470  0.2750000  0.1013000
 8471  0.2750000  0.1125000
 8472  0.2625000  0.1125000
 8473  0.2625000  0.0788000
 8474  0.2750000  0.0788000
 8475  0.2875000  0.0788000
 8476  0.2875000  0.0900000
 8477  0.3000000  0.0788000
 8478  0.3000000  0.0900000
 8479  0.2875000  0.1013000
 8480  0.3000000  0.1013000
 8481  0.3000000  0.1125000
 8482  0.2875000  0.1125000
 8483  0.3125000  0.1013000
 8484  0.3125000  0.0900000
 8485  0.3250000  0.0900000
 8486  0.3250000  0.1013000
 8487  0.3250000  0.1125000
 8488  0.3125000  0.1125000
 8489  0.3125000  0.0788000
 8490  0.3250000  0.0788000
 8491  0.3375000  0.0788000
 8492  0.3375000  0.0900000
 8493  0.3500000  0.0788000
 8494  0.3500000  0.0900000
 8495  0.3375000  0.1013000
 8496  0.3500000  0.1013000
 8497  0.3500000  0.1125000
 8498  0.3375000  0.1125000
 8499  0.3625000  0.1013000
 8500  0.3625000  0.0900000
 8501  0.3750000  0.0900000
 8502  0.3750000  0.1013000
 8503  0.3750000  0.1125000
 8504  0.3625000  0.1125000
 8505  0.3625000  0.0788000
 8506  0.3750000  0.0788000
 8507  0.3875000  0.0788000
 8508  0.3875000  0.0900000
 8509  0.4000000  0.0788000
 8510  0.4000000  0.0900000
 8511  0.3875000  0.1013000
 8512  0.4000000  0.1013000
 8513  0.4000000  0.1125000
 8514  0.3875000  0.1125000
 8515  0.4125000  0.1013000
 8516  0.4125000  0.0900000
 8517  0.4250000  0.0900000
 8518  0.4250000  0.1013000
 8519  0.4250000  0.1125000
 8520  0.4125000  0.1125000
 8521  0.4125000  0.0788000
 8522  0.4250000  0.0788000
 8523  0.4375000  0.0788000
 8524  0.4375000  0.0900000
 8525  0.4500000  0.0788000
 8526  0.4500000  0.0900000
 8527  0.4375000  0.1013000
 8528  0.4500000  0.1013000
 8529  0.4500000  0.1125000
 8530  0.4375000  0.1125000
 8531  0.4625000  0.1013000
 8532  0.4625000  0.0900000
 8533  0.4750000  0.0900000
 8534  0.4750000  0.1013000
 8535  0.4750000  0.1125000
 8536  0.4625000  0.1125000
 8537  0.4625000  0.0788000
 8538  0.4750000  0.0788000
 8539  0.4875000  0.0788000
 8540  0.4875000  0.0900000
 8541  0.5000000  0.0788000
 8542  0.5000000  0.0900000
 8543  0.4875000  0.1013000
 8544  0.5000000  0.1013000
 8545  0.5000000  0.1125000
 8546  0.4875000  0.1125000
 8547  0.5125000  0.1013000
 8548  0.5125000  0.0900000
 8549  0.5250000  0.0900000
 8550  0.5250000  0.1013000
 8551  0.5250000  0.1125000
 8552  0.5125000  0.1125000
 8553  0.5125000  0.0788000
 8554  0.5250000  0.0788000
 8555  0.5375000  0.0788000
 8556  0.5375000  0.0900000
 8557  0.5500000  0.0788000
 8558  0.5500000  0.0900000
 8559  0.5375000  0.1013000
 8560  0.5500000  0.1013000
 8561  0.5500000  0.1125000
 8562  0.5375000  0.1125000
 8563  0.5625000  0.1013000
 8564  0.5625000  0.0900000
 8565  0.5750000  0.0900000
 8566  0.5750000  0.1013000
 8567  0.5750000  0.1125000
 8568  0.5625000  0.1125000
 8569  0.5625000  0.0788000
 8570  0.5750000  0.0788000
 8571  0.5875000  0.0788000
 8572  0.5875000  0.0900000
 8573  0.6000000  0.0788000
 8574  0.6000000  0.0900000
 8575  0.5875000  0.1013000
 8576  0.6000000  0.1013000
 8577  0.6000000  0.1125000
 8578  0.5875000  0.1125000
 8579  0.6124000  0.1013000
 8580  0.6124000  0.0901000
 8581  0.6249000  0.0901000
 8582  0.6249000  0.1013000
 8583  0.6249000  0.1126000
 8584  0.6124000  0.1126000
 8585  0.6125000  0.0788000
 8586  0.6249000  0.0789000
 8587  0.6374000  0.0789000
 8588  0.6374000  0.0902000
 8589  0.6498000  0.0790000
 8590  0.6498000  0.0902000
 8591  0.6373000  0.1014000
 8592  0.6498000  0.1015000
 8593  0.6497000  0.1127000
 8594  0.6373000  0.1126000
 8595  0.6621000  0.1015000
 8596  0.6622000  0.0903000
 8597  0.6745000  0.1017000
 8598  0.6744000  0.1128000
 8599  0.6621000  0.1127000
 8600  0.6623000  0.0791000
 8601  0.6867000  0.1018000
 8602  0.6866000  0.1129000
 8603  0.6989000  0.1021000
 8604  0.6987000  0.1131000
 8605  0.6866000  0.1239000
 8606  0.6986000  0.1239000
 8607  0.6987000  0.1348000
 8608  0.6866000  0.1349000
 8609  0.6744000  0.1350000
 8610  0.6744000  0.1239000
 8611  0.7104000  0.1240000
 8612  0.7106000  0.1134000
 8613  0.7222000  0.1141000
 8614  0.7217000  0.1240000
 8615  0.7222000  0.1338000
 8616  0.7106000  0.1345000
 8617  0.7111000  0.1026000
 8618  0.7233000  0.1035000
 8619  0.7362000  0.1052000
 8620  0.7500000  0.1057000
 8621  0.7500000  0.1240000
 8622  0.7334000  0.1165000
 8623  0.7638000  0.1052000
 8624  0.7666000  0.1165000
 8625  0.7767000  0.1035000
 8626  0.7778000  0.1141000
 8627  0.7889000  0.1026000
 8628  0.7894000  0.1134000
 8629  0.8011000  0.1021000
 8630  0.8013000  0.1131000
 8631  0.7896000  0.1239000
 8632  0.8014000  0.1239000
 8633  0.8013000  0.1348000
 8634  0.7894000  0.1345000
 8635  0.7778000  0.1338000
 8636  0.7783000  0.1239000
 8637  0.8134000  0.1239000
 8638  0.8134000  0.1129000
 8639  0.8256000  0.1128000
 8640  0.8256000  0.1239000
 8641  0.8256000  0.1350000
 8642  0.8134000  0.1349000
 8643  0.8133000  0.1018000
 8644  0.8255000  0.1016000
 8645  0.8379000  0.1015000
 8646  0.8379000  0.1127000
 8647  0.8378000  0.0903000
 8648  0.8502000  0.0902000
 8649  0.8503000  0.1014000
 8650  0.8503000  0.1126000
 8651  0.8378000  0.0791000
 8652  0.8502000  0.0790000
 8653  0.8627000  0.1014000
 8654  0.8626000  0.0902000
 8655  0.8751000  0.0901000
 8656  0.8751000  0.1013000
 8657  0.8751000  0.1126000
 8658  0.8627000  0.1126000
 8659  0.8626000  0.0789000
 8660  0.8751000  0.0789000
 8661  0.8876000  0.0788000
 8662  0.8876000  0.0901000
 8663  0.9000000  0.0788000
 8664  0.9000000  0.0900000
 8665  0.8876000  0.1013000
 8666  0.9000000  0.1013000
 8667  0.9000000  0.1125000
 8668  0.8876000  0.1126000
 8669  0.9125000  0.1013000
 8670  0.9125000  0.0900000
 8671  0.9250000  0.0900000
 8672  0.9250000  0.1013000
 8673  0.9250000  0.1125000
 8674  0.9125000  0.1125000
 8675  0.9125000  0.0788000
 8676  0.9250000  0.0788000
 8677  0.9375000  0.0788000
 8678  0.9375000  0.0900000
 8679  0.9500000  0.0788000
 8680  0.9500000  0.0900000
 8681  0.9375000  0.1013000
 8682  0.9500000  0.1013000
 8683  0.9500000  0.1125000
 8684  0.9375000  0.1125000
 8685  0.9625000  0.1013000
 8686  0.9625000  0.0900000
 8687  0.9750000  0.0900000
 8688  0.9750000  0.1013000
 8689  0.9750000  0.1125000
 8690  0.9625000  0.1125000
 8691  0.9625000  0.0788000
 8692  0.9750000  0.0788000
 8693  0.9875000  0.0788000
 8694  0.9875000  0.0900000
 8695  1.0000000  0.0788000
 8696  1.0000000  0.0900000
